date,cost_cny,plan_cost_cny,emergency_energy_kwh,emergency_cost_cny,over_plan_energy_kwh,under_plan_energy_kwh,over_plan_penalty_cny,under_plan_penalty_cny,q_plan_kwh,q_adjust_kwh,charge_kwh,discharge_kwh,soc_0_kwh,soc_24_kwh,emergency_slots,emergency_blocks,S0,S1,S2,S3,S4
2025-05-24,15726.466925,13279.885847,265.906333,745.547871,333.333333,1303.012396,70.666667,1630.366540,26211.219533,27180.898596,16019.952350,12976.161404,6000.000000,6000.000000,10,2,27264.554387,15557.528598,15443.800258,15726.466925,16811.411453
2025-05-25,40857.459046,29443.671066,414.003083,1515.349579,0.000000,9650.369230,0.000000,9898.438402,47711.533023,57361.902253,16968.015189,13744.092303,6000.000000,6000.000000,15,6,56223.714546,42334.945897,40857.459046,40857.459046,43149.689350
2025-05-26,45958.788191,29777.536547,425.098983,1029.010409,333.333333,15227.494735,70.666667,15081.574569,47940.642020,62834.803421,16949.733095,13729.283807,6000.000000,6000.000000,8,2,72090.282032,45860.946174,45676.121524,45958.788191,53535.678177
2025-05-27,40923.152428,29055.482835,268.809283,750.000064,333.333333,11462.899412,70.666667,11047.002863,46745.298349,57874.864428,16839.152078,13639.713183,6000.000000,6000.000000,9,3,64730.848884,44497.186309,40640.485761,40923.152428,51474.136549
2025-05-28,43365.793718,30345.600970,544.208267,1218.136285,333.333333,11888.725433,70.666667,11731.389796,50017.180996,61572.573096,18916.939012,15322.720600,6000.000000,6000.000000,9,3,58103.640332,44339.818857,43083.127051,43365.793718,44637.653288
2025-05-29,45025.647008,30890.039989,436.957200,1063.647816,333.333333,13603.806683,70.666667,13001.292536,50082.644647,63353.117997,18597.776214,15064.198733,6000.000000,6000.000000,13,5,66910.740753,47958.124894,44742.980341,45025.647008,48838.036142
2025-05-30,16028.212745,12510.578442,227.293967,663.087107,0.000000,2025.027033,0.000000,2854.547196,25284.298650,27309.325683,16000.000000,12960.000000,6000.000000,6000.000000,11,4,27936.497127,16333.988814,16310.879412,16028.212745,17439.439994
2025-05-31,15003.356364,13527.139816,89.753567,215.703269,4.714510,823.137083,2.136794,1258.376485,27104.129566,27922.552140,16002.351700,12961.904877,6000.000000,6000.000000,5,2,16035.595792,15428.053776,15003.356364,15003.356364,15185.999100
2025-06-01,57654.356154,41964.036614,920.481117,3841.317087,333.333333,12223.051159,70.666667,11778.335786,68524.519698,80414.237523,22391.480473,18137.099183,6000.000000,6000.000000,25,5,69536.854309,58330.671637,57371.689487,57654.356154,65426.117379
2025-06-02,53744.913396,42752.489320,841.522250,3741.441472,341.440100,6652.865788,72.333823,7178.648781,70029.917777,76341.343465,23038.939815,18661.541250,6000.000000,6000.000000,23,8,62746.936049,53761.030560,53744.913396,53744.913396,56046.466705
2025-06-03,56343.849642,38543.776641,198.641483,562.820975,333.333333,17288.097723,70.666667,17166.585359,62491.651914,79446.416304,22894.473352,18544.523415,6000.000000,6000.000000,7,5,76980.398827,59397.453567,56061.182976,56343.849642,61797.201993
2025-06-04,51892.031953,44113.345046,225.293700,604.271222,517.998850,6364.240676,115.192222,7059.223463,73145.373431,78991.615257,22882.451790,18534.785950,6000.000000,6000.000000,13,4,52971.976702,57293.571594,51609.365286,51892.031953,50476.863333
2025-06-05,57527.586156,37799.857520,348.884233,1224.279946,0.000000,19130.030695,0.000000,18503.448690,61310.522447,80440.553142,23570.257940,19091.908931,6000.000000,6000.000000,14,3,92329.351038,59124.992342,57527.586156,57527.586156,70451.832783
2025-06-06,26882.855866,18929.463089,871.877733,3422.634801,333.333333,3926.770967,70.666667,4460.091310,33597.721300,37191.158933,16000.000000,12960.000000,6000.000000,6000.000000,23,8,49790.727827,26671.486095,26600.189200,26882.855866,33170.665095
2025-06-07,24847.773377,18055.557570,50.603233,193.322546,333.333333,6216.810175,70.666667,6528.226594,32892.439268,38775.916110,16316.925844,13216.709933,6000.000000,6000.000000,8,3,40217.663998,23950.627282,24565.106711,24847.773377,28004.588853
2025-06-08,53429.743879,36823.960468,130.895150,401.028801,333.333333,17487.794099,70.666667,16134.087943,58222.426781,75376.887547,19706.529897,15962.289217,6000.000000,6000.000000,8,2,78294.785331,54761.963650,53429.743879,53429.743879,55888.900249
2025-06-09,55593.181111,41895.742968,187.223233,720.611250,0.000000,13943.283739,0.000000,12976.826893,66926.245149,80869.528888,22733.098972,18413.810167,6000.000000,6000.000000,13,5,73215.228794,56015.256794,55593.181111,55593.181111,63828.007882
2025-06-10,59233.572360,37783.723791,412.573817,1428.189369,333.333333,20933.775885,70.666667,19950.992534,60085.861607,80686.304158,21801.665570,17659.349112,6000.000000,6000.000000,19,4,98006.877559,57794.664149,58950.905693,59233.572360,79092.942340
2025-06-11,62865.294742,41436.278368,29.519133,131.145408,0.000000,21524.077900,0.000000,21297.870967,66279.328165,87803.406066,24644.149733,19961.761283,6000.000000,6000.000000,3,3,97466.393735,65048.125475,63147.961409,62865.294742,88228.299780
2025-06-12,58806.963836,39929.052953,152.094467,522.632980,333.333333,19551.160386,70.666667,18284.611237,63928.162685,83145.989737,24377.608354,19745.862767,6000.000000,6000.000000,11,5,88823.759258,60622.914444,58524.297170,58806.963836,72184.620366
2025-06-13,24514.780421,17861.139038,225.175833,723.447603,0.000000,5059.946953,0.000000,5930.193780,32151.105683,37211.052636,16563.586420,13416.505000,6000.000000,6000.000000,18,4,41911.515343,25065.288659,24797.581986,24514.780421,28688.867162
2025-06-14,23110.517840,18144.711239,380.983683,1084.677385,333.333333,3003.702883,70.666667,3810.462549,32576.250700,35246.620250,16000.000000,12960.000000,6000.000000,6000.000000,22,6,41541.089346,23936.597369,22827.698354,23110.517840,28326.095416
2025-06-15,60175.098404,36902.707134,127.229417,341.493181,333.451250,23601.597869,70.746060,22860.152029,57894.233368,81162.379987,20888.535370,16919.713650,6000.000000,6000.000000,12,1,99966.644363,61386.849258,59892.525869,60175.098404,86365.288427
2025-06-16,59338.824596,38594.430533,181.297583,736.295528,0.000000,21143.495574,0.000000,20008.098534,61688.787207,82832.282781,22972.558409,18607.772311,6000.000000,6000.000000,20,10,99393.834953,60846.670862,59621.080988,59338.824596,85376.199662
2025-06-17,62934.234791,39426.768926,410.680000,1615.013426,0.027850,23088.011573,0.018751,21892.433688,63008.499097,86096.482819,23765.472822,19250.032986,6000.000000,6000.000000,19,5,102563.837764,66732.054195,62933.938614,62934.234791,88427.472635
2025-06-18,60256.036270,39077.918247,203.944717,565.645289,0.000000,21635.416989,0.000000,20612.472733,62997.429815,84632.846804,23359.989321,18921.591350,6000.000000,6000.000000,15,2,85689.702598,66623.152893,60256.983920,60256.036270,76863.832932
2025-06-19,57260.682986,37413.633479,92.673900,306.415499,333.333333,20378.967737,70.666667,19469.967341,59923.365745,79969.000149,23208.238765,18798.673400,6000.000000,6000.000000,11,5,85145.103232,57700.798490,57259.906747,57260.682986,66631.880961
2025-06-20,21547.370128,17644.252172,105.930000,272.056334,333.333333,2853.386635,70.666667,3560.394956,31770.010617,34290.063919,16019.416502,12975.727367,6000.000000,6000.000000,12,3,38560.819124,22626.564872,21265.127966,21547.370128,26399.783445
2025-06-21,21258.549533,16982.057529,26.688867,107.712883,0.000000,3094.202400,0.000000,4168.779122,31498.877333,34593.079733,16123.512305,13060.044967,6000.000000,6000.000000,7,2,36662.674954,22092.108817,21542.100457,21258.549533,26941.581562
2025-06-22,56627.476572,35113.757724,373.964767,1067.158742,0.000000,21567.938023,0.000000,20446.560106,56144.969559,77712.907583,21264.731399,17224.432433,6000.000000,6000.000000,19,4,92180.047701,60603.582659,56910.303551,56627.476572,69806.321251
2025-06-23,58449.699530,36818.291105,227.573017,972.167597,0.023817,21339.620331,0.015957,20659.224871,57929.031568,79268.628083,21162.914733,17141.960933,6000.000000,6000.000000,14,5,84220.289136,61781.795215,58450.192662,58449.699530,68963.191695
2025-06-24,63195.082301,42966.759264,199.565067,521.238559,0.000000,18824.188850,0.000000,19707.084478,69773.078925,88597.267775,25144.521008,20367.062017,6000.000000,6000.000000,13,2,84876.835036,65331.519488,63479.135471,63195.082301,79582.193497
2025-06-25,60660.471092,36836.603262,113.297417,288.127237,0.000000,23745.088363,0.000000,23535.740593,60001.099672,83746.188035,24092.601502,19515.007217,6000.000000,6000.000000,12,3,90925.382247,62278.298909,60943.960650,60660.471092,68089.430200
2025-06-26,58291.060417,37256.099755,37.167150,107.902848,333.333333,22055.335442,70.666667,20856.391147,59283.680889,81005.682998,22911.228498,18558.095083,6000.000000,6000.000000,11,3,83210.885171,59981.872098,58008.589218,58291.060417,63145.101069
2025-06-27,20577.186373,17168.432030,166.016483,787.965236,0.000000,1918.310033,0.000000,2620.789107,31452.882033,33371.192067,16000.000000,12960.000000,6000.000000,6000.000000,10,3,29577.940195,21750.870079,20860.218278,20577.186373,23141.951575
2025-06-28,22972.426376,16899.822898,246.810900,650.799881,333.333333,4360.034343,70.666667,5351.136931,31029.248817,35055.949826,16503.717243,13368.010967,6000.000000,6000.000000,12,1,39994.270586,23987.501628,22690.530552,22972.426376,28785.589567
2025-06-29,57123.116693,35790.073075,50.053017,130.347383,0.000000,22339.612378,0.000000,21202.696235,57656.529034,79996.141412,22460.349185,18192.882840,6000.000000,6000.000000,12,1,97147.083487,58838.358980,57405.809170,57123.116693,66494.473236
2025-06-30,57839.053659,37507.692721,158.237300,507.904532,0.000000,20547.998823,0.000000,19823.456405,60704.359846,81252.358669,23522.122469,19052.919200,6000.000000,6000.000000,16,3,88860.246510,59695.510053,58122.057746,57839.053659,75462.762884
2025-07-01,66877.856069,43165.349391,302.278133,771.012231,0.000000,23104.537010,0.000000,22941.494446,67518.393035,90622.930046,22956.967696,18595.143834,6000.000000,6000.000000,8,2,98891.493921,68435.811638,66878.016381,66877.856069,82019.791546
2025-07-02,58897.327046,43197.224265,214.780450,499.549357,333.333333,16642.309667,70.666667,15129.886757,66628.354364,82937.330698,19394.773498,15709.766533,6000.000000,6000.000000,7,1,80524.716052,60976.323471,58897.487359,58897.327046,67860.097153
2025-07-03,66761.440182,46776.186626,164.383450,358.455181,333.333333,20041.510952,70.666667,19556.131709,73602.565259,93310.742878,24314.097428,19694.418917,6000.000000,6000.000000,6,1,86767.732680,70238.433838,66478.933828,66761.440182,78363.295011
2025-07-04,28166.714167,23375.909726,246.417733,578.861840,333.333333,3305.271955,70.666667,4141.275933,40227.533800,43199.472422,16264.954922,13174.613487,6000.000000,6000.000000,7,1,50731.976585,30192.571563,27884.200848,28166.714167,33612.134209
2025-07-05,28030.506996,23563.236415,95.621017,252.647077,333.333333,3308.109650,70.666667,4143.956837,40573.823233,43548.599550,16000.000000,12960.000000,6000.000000,6000.000000,7,1,48043.404885,28278.093375,27747.989868,28030.506996,32652.202319
2025-07-06,70624.479568,44091.831885,153.561750,380.618059,333.333333,25589.605635,70.666667,26081.362957,68188.586750,93444.859052,22491.421852,18218.051700,6000.000000,6000.000000,7,1,107371.190588,71300.772024,70624.639881,70624.479568,97823.638367
2025-07-07,60130.597313,44315.939731,327.761917,955.116120,0.000000,15987.547166,0.000000,14859.541462,69291.313625,85278.860791,21312.543724,17263.160417,6000.000000,6000.000000,9,2,75984.192702,58671.605615,60413.223008,60130.597313,76035.775714
2025-07-08,62290.939528,46162.847518,335.316333,826.738574,333.333333,15010.583614,70.666667,15230.686769,72990.769992,87668.020272,24122.808539,19539.474917,6000.000000,6000.000000,10,2,77048.123611,61390.747849,62008.231890,62290.939528,72512.919439
2025-07-09,60285.758476,45754.719874,214.129817,535.396027,333.333333,14463.752702,70.666667,13924.975909,72702.527804,86832.947173,22520.841787,18241.881848,6000.000000,6000.000000,7,1,68261.545442,62124.592177,60003.050838,60285.758476,65426.235150
2025-07-10,60141.783472,42813.094424,284.230267,692.026661,0.000000,16840.948501,0.000000,16636.662387,65672.026762,82512.975262,20111.322082,16290.170886,6000.000000,6000.000000,7,1,87254.653675,62550.966676,60141.341872,60141.783472,80113.013279
2025-07-11,27546.864338,23826.487318,232.910367,770.789225,333.333333,2336.591972,70.666667,2878.921128,40969.512617,42972.771256,16025.683100,12980.803311,6000.000000,6000.000000,11,4,41157.617975,28607.628911,27263.745298,27546.864338,32614.558919
2025-07-12,29121.534858,23128.905584,172.002350,422.106279,333.333333,4567.124583,70.666667,5499.856329,40055.894550,44289.685800,16000.000000,12960.000000,6000.000000,6000.000000,8,2,49882.837161,29088.762328,28838.415818,29121.534858,35193.029548
2025-07-13,55868.593131,46251.108363,246.747450,579.548271,563.080367,10051.571809,245.474343,8792.462154,70829.124930,80317.616372,21563.083539,17466.097667,6000.000000,6000.000000,11,3,65772.905263,57366.482468,55868.821250,55868.593131,66005.748661
2025-07-14,59364.324025,42797.053339,334.044417,943.083289,0.000000,16158.265156,0.000000,15624.187398,66584.459415,82742.724571,20782.281955,16833.648383,6000.000000,6000.000000,11,3,79901.201208,59383.203323,59646.750008,59364.324025,68812.913066
2025-07-15,56099.203222,43511.282202,378.637900,1067.939760,333.333333,13285.652083,70.666667,11449.314593,68521.385499,81473.704248,22136.224465,17930.341817,6000.000000,6000.000000,18,9,76109.831072,56768.488811,55816.295871,56099.203222,64558.833238
2025-07-16,57603.564593,44079.648712,136.545200,347.063399,7.022717,14883.729715,4.323536,13172.528947,68047.557216,82924.264214,21057.412531,17056.504150,6000.000000,6000.000000,9,3,76198.971420,56594.777557,57603.323909,57603.564593,64847.317377
2025-07-17,60367.676370,41528.185239,279.063083,691.505214,0.000000,18581.900777,0.000000,18147.985917,64731.917028,83313.817805,21527.113361,17436.961823,6000.000000,6000.000000,10,3,89270.992015,61889.997968,60367.428448,60367.676370,68716.713186
2025-07-18,27751.132944,22157.380824,303.917717,800.871978,398.686903,3830.074437,96.101489,4696.778653,38626.048686,42057.436220,16175.857037,13102.444200,6000.000000,6000.000000,19,8,33424.920198,28922.245082,27468.212778,27751.132944,29751.020590
2025-07-19,30634.819235,23305.733023,337.195183,898.510126,333.333333,5840.267733,70.666667,6359.909419,39781.907950,45288.842350,16000.000000,12960.000000,6000.000000,6000.000000,12,3,30072.441953,28685.139393,30352.570017,30634.819235,30540.489097
2025-07-20,59676.324542,41991.027222,150.809017,447.605832,0.000000,18255.136462,0.000000,17237.691487,66649.273327,84904.409789,22681.120905,18371.707933,6000.000000,6000.000000,9,3,83164.376029,62088.353210,59958.795402,59676.324542,70620.100944
2025-07-21,61190.044021,42773.799128,255.641500,657.974788,0.000000,18920.244580,0.000000,17758.270105,66888.663415,85808.907994,22172.062778,17959.370850,6000.000000,6000.000000,10,2,88108.034355,59628.475485,61472.514881,61190.044021,71787.303576
2025-07-22,65718.901954,40964.330756,207.375950,527.606736,333.333333,24413.537849,70.666667,24156.297794,63481.821450,87562.025966,20301.630082,16444.320367,6000.000000,6000.000000,9,3,94219.029918,72631.765302,65718.706147,65718.901954,77733.927431
2025-07-23,57411.167724,46818.880547,243.577433,938.248984,0.000000,9922.029846,0.000000,9654.038193,74350.739322,84272.769168,23038.337726,18661.053558,6000.000000,6000.000000,22,6,64416.072564,58695.432019,57410.971917,57411.167724,60962.319163
2025-07-24,58412.797047,45434.814262,180.726550,468.883482,333.333333,13230.977880,70.666667,12438.432637,72369.165002,85266.809549,22775.882978,18448.465212,6000.000000,6000.000000,12,3,67682.453905,60931.505861,58413.266947,58412.797047,61728.132057
2025-07-25,26697.188380,21833.891201,285.148833,740.600926,0.000000,3017.299157,0.000000,4122.696253,37980.027217,40997.326374,17905.370719,14503.350282,6000.000000,6000.000000,12,4,48919.350913,27553.903600,26979.858690,26697.188380,31413.953012
2025-07-26,26903.663377,21886.518623,163.328767,474.471741,333.333333,3396.165561,70.666667,4472.006346,38360.537350,41423.369578,16003.219883,12962.608106,6000.000000,6000.000000,11,3,45222.404178,27206.284390,26621.000353,26903.663377,32424.348899
2025-07-27,59746.061533,41288.995218,69.249450,198.145275,333.333333,18885.549252,70.666667,18188.254374,65864.645796,84416.861714,22913.129811,18559.635147,6000.000000,6000.000000,8,4,91666.058601,60711.236847,59746.065439,59746.061533,64402.382107
2025-07-28,63254.208540,42659.810079,195.226450,703.218073,333.333333,20955.141292,70.666667,19820.513722,67743.832976,88365.640935,23080.600797,18695.286645,6000.000000,6000.000000,13,3,101139.526047,65891.774165,62971.547327,63254.208540,81775.551424
2025-07-29,67566.516207,41505.251055,241.434283,583.793380,0.000000,25369.124983,0.000000,25477.471772,64493.395073,89862.520056,21597.707751,17494.143278,6000.000000,6000.000000,8,2,100597.500748,68270.439800,67849.191155,67566.516207,81775.201148
2025-07-30,64593.818248,41011.803346,141.058383,371.614994,333.333333,23135.092196,70.666667,23139.733241,64234.938253,87036.697116,21495.053416,17410.993267,6000.000000,6000.000000,8,2,100275.594728,65652.987268,64311.143367,64593.818248,73014.562916
2025-07-31,63117.369747,40160.277579,213.566883,570.755889,0.000000,22824.841817,0.000000,22386.336279,62186.073517,85010.915335,19903.206235,16121.597050,6000.000000,6000.000000,10,3,104648.176311,64213.414890,63400.036414,63117.369747,77563.680948
2025-08-01,26450.530767,22246.752351,273.865850,635.014547,333.333333,3033.635567,70.666667,3498.097201,38420.802017,41121.104250,16000.000000,12960.000000,6000.000000,6000.000000,7,2,33314.348317,26333.184621,26167.864100,26450.530767,27992.045039
2025-08-02,26623.895198,21564.431773,268.751150,827.753663,333.333333,3190.774917,70.666667,4161.043095,37507.194900,40364.636483,16000.000000,12960.000000,6000.000000,6000.000000,14,6,30524.399705,26008.193173,26341.228531,26623.895198,27844.585177
2025-08-03,50834.849417,39583.138865,231.801617,606.859875,0.000000,10451.694986,0.000000,10644.850678,61069.120038,71520.815024,17093.398807,13845.653033,6000.000000,6000.000000,8,3,81545.064300,55242.635347,50834.849417,50834.849417,60524.837643
2025-08-04,53567.201594,40958.949491,115.276850,344.383790,0.000000,13164.392744,0.000000,12263.868313,63164.685974,76329.078718,17677.424042,14318.713474,6000.000000,6000.000000,11,5,75559.331634,59732.740458,53567.201594,53567.201594,59602.645141
2025-08-05,52885.695053,39853.837046,71.866667,236.490252,0.000000,13240.061338,0.000000,12795.367755,62212.626787,75452.688124,18636.947232,15095.927258,6000.000000,6000.000000,9,3,77126.838747,56686.558894,52885.695053,52885.695053,59720.563639
2025-08-06,56181.852624,42334.975378,122.507000,302.638196,333.333333,14397.132321,70.666667,13473.572383,64796.098006,78859.896993,18687.630842,15136.980982,6000.000000,6000.000000,8,2,75247.956618,57085.337154,56181.852624,56181.852624,67784.634972
2025-08-07,52435.367895,39848.104579,207.555433,509.277039,0.000000,11753.358133,0.000000,12077.986277,63010.625907,74763.984040,19793.354598,16032.617225,6000.000000,6000.000000,9,2,62949.956512,56239.153057,52718.034562,52435.367895,53021.873074
2025-08-08,25435.404786,21156.315529,64.900950,209.735910,333.333333,3070.087017,70.666667,3998.686680,37177.659800,39914.413483,16000.000000,12960.000000,6000.000000,6000.000000,10,2,38508.667719,25630.993885,25152.738119,25435.404786,26618.920001
2025-08-09,25596.202102,21433.245060,165.020950,606.224552,0.000000,2551.811917,0.000000,3556.732489,37520.528317,40072.340233,16000.000000,12960.000000,6000.000000,6000.000000,12,3,41234.387675,25867.763295,25878.868768,25596.202102,28223.420933
2025-08-10,52876.221097,40040.008939,165.877867,521.170846,0.000000,12961.312550,0.000000,12315.041312,61313.313147,74274.625696,16936.629630,13718.670000,6000.000000,6000.000000,12,2,75622.142197,55145.982309,52876.221097,52876.221097,62374.892223
2025-08-11,55759.497892,39149.756901,88.823933,237.537553,333.333333,16545.797812,70.666667,16301.536771,61284.197348,77496.661827,18960.346543,15357.880700,6000.000000,6000.000000,10,2,84531.421284,57001.594567,55759.497892,55759.497892,62326.743627
2025-08-12,58739.105235,39870.225066,229.108333,620.744694,333.333333,18522.071058,70.666667,18177.468809,61421.100494,79609.838219,18379.826852,14887.659750,6000.000000,6000.000000,10,2,80514.921417,61795.278642,58456.438569,58739.105235,65223.597831
2025-08-13,54882.284950,39355.560788,36.230017,81.179642,333.333333,16378.123560,70.666667,15374.877853,61377.045423,77421.835650,18910.033332,15317.126999,6000.000000,6000.000000,5,2,85470.251225,55827.206743,54882.284950,54882.284950,60148.890620
2025-08-14,56135.010280,41323.235407,65.729400,284.476326,0.000000,15306.143754,0.000000,14527.298547,63680.968733,78987.112487,19273.699316,15611.696446,6000.000000,6000.000000,8,2,78503.246880,59710.601243,56135.010280,56135.010280,64581.249363
2025-08-15,25364.600279,22131.191332,145.088400,379.054969,333.333333,2212.302950,70.666667,2783.687311,38444.358533,40323.328150,16000.038889,12960.031500,6000.000000,6000.000000,8,3,28910.532576,25760.408165,25081.933612,25364.600279,26613.491120
2025-08-16,25416.145712,22567.234879,236.316250,597.929490,124.691750,1554.122300,55.086794,2195.894548,38568.252333,39997.682883,16000.000000,12960.000000,6000.000000,6000.000000,7,2,33907.408045,25537.832309,25416.145712,25416.145712,28299.978441
2025-08-17,53277.555704,40067.763862,93.312883,335.513538,333.333333,13020.253681,70.666667,12803.611638,62623.466900,75310.387248,18828.788148,15251.318400,6000.000000,6000.000000,9,3,72970.155060,55534.652336,53277.555704,53277.555704,55803.156179
2025-08-18,53187.564876,41356.628697,103.479333,308.973833,333.333333,12050.482100,70.666667,11451.295679,64314.206762,76031.355528,20247.643745,16400.591433,6000.000000,6000.000000,9,2,76784.692604,56739.851823,53187.564876,53187.564876,57737.119489
2025-08-19,52803.775681,40103.915044,207.109083,493.111463,0.000000,13006.711069,0.000000,12206.749174,62048.869666,75055.580736,18372.006152,14881.324983,6000.000000,6000.000000,8,2,80608.970455,53146.287413,52803.775681,52803.775681,59151.013939
2025-08-20,58011.782644,40648.558239,321.703950,943.328413,333.333333,16859.381414,70.666667,16349.229325,63876.209581,80402.257662,21215.219012,17184.327400,6000.000000,6000.000000,13,5,84721.291935,60104.873672,57729.115977,58011.782644,67718.654741
2025-08-21,53850.608926,39891.487878,60.719767,205.713335,333.333333,14495.994729,70.666667,13682.741047,62173.565135,76336.226531,19830.879547,16063.012433,6000.000000,6000.000000,8,2,76001.887329,55039.813657,53567.942259,53850.608926,56416.204393
2025-08-22,25747.484980,22337.821019,169.632383,495.039203,0.000000,2122.858017,0.000000,2914.624758,38449.928817,40572.786833,16000.000000,12960.000000,6000.000000,6000.000000,12,5,43378.449964,26259.717069,26030.151647,25747.484980,29596.136772
2025-08-23,26477.260903,21498.445369,180.267250,684.022016,0.000000,3325.844400,0.000000,4294.793518,37867.786867,41193.631267,16000.000000,12960.000000,6000.000000,6000.000000,10,4,49111.421813,26805.493059,26759.927570,26477.260903,26747.416511
2025-08-24,53914.762774,40798.728034,83.257667,247.938655,333.333333,12535.022875,70.666667,12797.429418,63092.559178,75294.248719,20137.966152,16311.752583,6000.000000,6000.000000,8,2,75481.775220,51690.076358,53632.096107,53914.762774,62988.119088
2025-08-25,53501.278754,46712.494574,49.673583,199.784161,0.000000,6730.164623,0.000000,6589.000019,75131.018820,81861.183443,22436.533560,18173.592183,6000.000000,6000.000000,5,2,59763.054634,57338.480409,53783.945421,53501.278754,55099.818716
2025-08-26,53890.205673,41312.716561,45.849950,146.287172,0.000000,13169.974878,0.000000,12431.201940,63644.352520,76814.327398,19575.043848,15855.785517,6000.000000,6000.000000,5,2,81339.598327,57763.726789,53890.205673,53890.205673,63412.769139
2025-08-27,56958.809930,41457.897281,26.462300,132.245303,0.000000,16363.396841,0.000000,15368.667346,65097.051178,81460.448019,21976.818169,17801.222717,6000.000000,6000.000000,4,2,89796.675883,61866.764561,56958.809930,56958.809930,60083.289069
2025-08-28,60050.757940,39518.824219,38.447833,139.598113,333.333333,20466.724817,70.666667,20321.668942,61646.178037,81779.569521,19862.296955,16088.460533,6000.000000,6000.000000,5,2,99394.437124,63469.186738,59768.091274,60050.757940,68701.734558
2025-08-29,25937.862595,22443.449757,21.429167,96.472322,0.000000,2557.526809,0.000000,3397.940516,38972.291991,41529.818800,16000.000000,12960.000000,6000.000000,6000.000000,4,2,36230.242892,25685.248858,25937.862595,25937.862595,27159.663060
2025-08-30,25608.374533,22250.898038,23.512067,80.285804,0.000000,2389.388783,0.000000,3277.190691,38559.602333,40948.991117,16000.000000,12960.000000,6000.000000,6000.000000,5,2,33028.375132,26986.922642,25608.374533,25608.374533,27665.412390
2025-08-31,55610.436124,40087.249054,90.732433,336.450651,0.000000,15950.695104,0.000000,15186.736419,61527.831807,77478.526911,19109.124794,15478.391083,6000.000000,6000.000000,8,3,86156.036645,56968.358726,55610.436124,55610.436124,64898.564221
2025-09-01,44592.863946,33125.782855,31.482933,118.748421,0.000000,11992.466037,0.000000,11348.332670,53736.010109,65728.476146,19373.937346,15692.889250,6000.000000,6000.000000,5,2,60585.161442,44172.766278,44592.863946,44592.863946,44121.106904
2025-09-02,45194.335763,32659.646398,29.176833,110.522173,0.000000,12636.880164,0.000000,12424.167192,52911.069482,65547.949646,19873.524979,16097.555233,6000.000000,6000.000000,5,2,78392.443548,49865.710508,45477.002430,45194.335763,51740.247306
2025-09-03,45750.217459,33069.094886,41.203717,174.893376,0.000000,12849.528880,0.000000,12506.229197,52594.220123,65443.749002,18213.384486,14752.841433,6000.000000,6000.000000,7,3,73364.288508,47356.774946,45750.217459,45750.217459,51516.389101
2025-09-04,43626.772035,33624.779961,147.034200,749.661663,0.000000,8919.264557,0.000000,9252.330411,53170.262917,62089.527475,17887.378025,14488.776200,6000.000000,6000.000000,12,6,71557.785976,46671.708691,43909.438701,43626.772035,54683.039867
2025-09-05,17959.930665,15776.489838,74.635500,273.848728,0.000000,1366.637100,0.000000,1909.592099,29496.364150,30863.001250,16000.000000,12960.000000,6000.000000,6000.000000,9,5,28405.105147,18586.739827,18242.597332,17959.930665,19475.759288
2025-09-06,18736.954253,15686.923570,23.254333,92.815917,0.000000,2202.408206,0.000000,2957.214767,29643.807750,31846.215956,16007.034506,12965.697950,6000.000000,6000.000000,3,2,28465.836878,19452.533734,18736.954253,18736.954253,19725.818685
2025-09-07,46389.272970,32747.279017,39.816600,164.461474,0.000000,13906.306702,0.000000,13477.532479,52142.045666,66048.352368,18154.457553,14705.110618,6000.000000,6000.000000,4,3,80537.819343,50297.568391,46671.939637,46389.272970,56483.848258
2025-09-08,50337.347465,33960.847454,43.333833,192.343099,333.333333,17171.713413,70.666667,16113.490245,54340.207453,71178.587533,20925.009733,16949.257883,6000.000000,6000.000000,5,3,79388.583891,50890.534606,50054.680798,50337.347465,54968.337014
2025-09-09,44457.755226,33260.598849,90.135433,477.444187,333.333333,10626.162749,70.666667,10649.045523,52905.699676,63198.529092,18465.729958,14957.241266,6000.000000,6000.000000,7,4,81166.395846,49037.918538,44175.088560,44457.755226,54894.265158
2025-09-10,49707.910251,34012.778074,10.741867,52.085715,0.000000,16519.279321,0.000000,15643.046463,55147.381033,71666.660354,22289.380370,18054.398100,6000.000000,6000.000000,2,2,82659.297417,48813.288220,49707.910251,49707.910251,57803.501113
2025-09-11,43555.174195,33995.969315,10.822300,49.872378,0.000000,8989.567566,0.000000,9509.332502,53632.450600,62622.018166,18368.129118,14878.184586,6000.000000,6000.000000,3,3,58284.134655,45203.901624,43555.174195,43555.174195,53972.516387
2025-09-12,19350.892650,16121.893537,10.476233,50.207809,0.000000,2489.151200,0.000000,3178.791304,30406.168467,32895.319667,16000.000000,12960.000000,6000.000000,6000.000000,2,2,33721.994587,19251.643638,19633.559317,19350.892650,20394.251929
2025-09-13,19158.564858,15919.283805,9.718700,46.156513,0.000000,2399.277217,0.000000,3193.124540,30017.341667,32416.618883,16000.000000,12960.000000,6000.000000,6000.000000,2,2,36680.448863,19668.645522,19158.564858,19158.564858,19993.337758
2025-09-14,48564.300867,36791.285251,7.714567,36.053972,333.333333,13238.494442,70.666667,11666.294978,59260.194267,72165.355376,21669.961276,17552.668633,6000.000000,6000.000000,2,2,66365.527947,49214.493423,48281.634201,48564.300867,48526.204451
