date,cost_cny,planned_purchase_kwh,planned_cost_cny,emergency_energy_kwh,emergency_cost_cny,emergency_slots,emergency_blocks,charge_kwh,discharge_kwh,soc_0_kwh,soc_24_kwh,soc_min_kwh,soc_max_kwh,curtail_kwh,expected_cost_cny
2025-07-07,65959.828737,82460.758598,51414.227826,4338.017303,14545.600911,71,7,22813.964938,18479.311600,6000.000000,6000.000000,1200.000000,10800.000000,4899.447100,56176.321536
2025-07-08,65900.620788,84374.090214,52768.423216,3467.998209,13132.197572,82,12,22813.964938,18479.311600,6000.000000,6000.000000,1200.000000,10800.000000,3622.230617,56800.743616
2025-07-09,59806.448454,85445.699935,53577.740250,1664.731163,6228.708204,60,14,22795.685364,18464.505145,6000.000000,6000.000000,1200.000000,10800.000000,4515.330900,57306.496403
2025-07-10,59118.364659,85970.633006,53956.820934,1435.422603,5161.543724,49,16,22795.685364,18464.505145,6000.000000,6000.000000,1200.000000,10800.000000,4693.742328,57506.869252
2025-07-11,54135.799349,86212.989376,54135.799349,0.000000,0.000000,0,0,22795.685364,18464.505145,6000.000000,6000.000000,1200.000000,10800.000000,19871.031195,57692.230094
2025-07-12,53666.709966,85631.289772,53666.709966,0.000000,0.000000,0,0,22718.781366,18402.212907,6000.000000,6000.000000,1200.000000,10800.000000,20527.944273,57246.864318
2025-07-13,57282.025377,85446.021368,53539.810547,847.692500,3742.214830,38,16,22649.089418,18345.762428,6000.000000,6000.000000,1200.000000,10800.000000,6055.381233,57027.890304
2025-07-14,57734.116363,85696.852657,53729.731641,944.987260,4004.384722,38,14,22649.089418,18345.762428,6000.000000,6000.000000,1200.000000,10800.000000,4874.139100,57220.759027
2025-07-15,57195.496408,85921.202907,53864.170428,868.551169,3331.325981,42,15,22654.890585,18350.461373,6000.000000,6000.000000,1200.000000,10800.000000,5212.784133,57428.644522
2025-07-16,57628.097970,85958.075189,53922.387935,986.001040,3705.710036,30,16,22603.995562,18309.236405,6000.000000,6000.000000,1200.000000,10800.000000,5930.838283,57421.756995
2025-07-17,57353.447200,85925.984341,53892.334180,871.761066,3461.113019,37,18,22543.466323,18260.207721,6000.000000,6000.000000,1200.000000,10800.000000,3945.129967,57434.917924
2025-07-18,53622.040742,85509.756646,53622.040742,0.000000,0.000000,0,0,22405.859283,18148.746019,6000.000000,6000.000000,1200.000000,10800.000000,19803.203119,57088.529116
2025-07-19,53453.553369,85127.290118,53392.344552,28.629007,61.208817,1,1,22379.746412,18127.594594,6000.000000,6000.000000,1200.000000,10800.000000,22704.066682,56869.177489
2025-07-20,54736.091200,85047.139445,53334.920262,355.648467,1401.170938,19,12,22365.370183,18115.949849,6000.000000,6000.000000,1200.000000,10800.000000,4333.351660,56763.906054
2025-07-21,56332.872346,85046.173791,53311.694191,736.770414,3021.178155,33,15,22404.705067,18147.811104,6000.000000,6000.000000,1200.000000,10800.000000,3856.910214,56919.148471
2025-07-22,55914.794509,85244.722163,53442.631824,668.774683,2472.162686,32,15,22396.270317,18140.978956,6000.000000,6000.000000,1200.000000,10800.000000,2870.661483,57158.268210
2025-07-23,56126.304560,85376.495408,53536.274911,631.321112,2590.029649,30,15,22370.427817,18120.046531,6000.000000,6000.000000,1200.000000,10800.000000,3613.611400,57217.748699
2025-07-24,57521.121160,85649.442140,53742.340534,872.912467,3778.780626,28,11,22370.427817,18120.046531,6000.000000,6000.000000,1200.000000,10800.000000,3888.732598,57197.814926
2025-07-25,53436.038362,85103.120826,53436.038362,0.000000,0.000000,0,0,22173.004422,17960.133581,6000.000000,6000.000000,1200.000000,10800.000000,22100.757165,56546.198934
2025-07-26,53141.401762,84596.068885,53141.401762,0.000000,0.000000,0,0,22197.537257,17980.005178,6000.000000,6000.000000,1200.000000,10800.000000,21956.197245,56151.182796
2025-07-27,55554.777250,84370.448520,52962.594667,648.780275,2592.182582,28,11,22178.834022,17964.855557,6000.000000,6000.000000,1200.000000,10800.000000,1923.397733,55876.687771
2025-07-28,59219.815184,84492.078544,53005.949780,1669.993818,6213.865404,43,16,22184.042026,17969.074041,6000.000000,6000.000000,1200.000000,10800.000000,900.720817,55932.792478
2025-07-29,57613.671296,84876.929508,53269.257690,1213.749216,4344.413606,29,13,22161.089706,17950.482661,6000.000000,6000.000000,1200.000000,10800.000000,1615.430633,56127.200036
2025-07-30,55744.481296,84749.476540,53246.247689,591.354267,2498.233606,25,15,22110.944141,17909.864754,6000.000000,6000.000000,1200.000000,10800.000000,3032.613648,56044.858402
2025-07-31,55161.148528,84708.098258,53183.118017,448.254546,1978.030512,20,11,22180.815780,17966.460781,6000.000000,6000.000000,1200.000000,10800.000000,1591.948834,55839.889494
2025-08-01,52949.083395,84344.058499,52949.083395,0.000000,0.000000,0,0,22222.526665,18000.246598,6000.000000,6000.000000,1200.000000,10800.000000,25923.591376,55657.494324
2025-08-02,52915.278800,84120.857947,52848.491244,31.238333,66.787557,1,1,22182.099590,17967.500668,6000.000000,6000.000000,1200.000000,10800.000000,24856.856517,55569.077108
2025-08-03,53528.411303,83574.242761,52431.011264,243.772527,1097.400039,20,8,22103.946914,17904.197001,6000.000000,6000.000000,1200.000000,10800.000000,8537.472321,55057.671134
2025-08-04,52799.117753,83676.122545,52515.660101,94.793433,283.457652,6,4,22108.059490,17907.528187,6000.000000,6000.000000,1200.000000,10800.000000,6720.116099,55109.041026
2025-08-05,52755.330656,83672.442344,52517.167260,77.656167,238.163396,6,5,22112.933435,17911.476082,6000.000000,6000.000000,1200.000000,10800.000000,6454.993233,55133.456679
2025-08-06,54166.230065,83126.484706,52153.146491,522.126900,2013.083574,19,6,22067.251905,17874.474043,6000.000000,6000.000000,1200.000000,10800.000000,5127.139778,54603.981178
2025-08-07,52843.875814,83117.673300,52194.095255,227.221150,649.780559,11,7,22127.027580,17922.892340,6000.000000,6000.000000,1200.000000,10800.000000,7511.758797,54644.339612
2025-08-08,51874.666177,82754.810053,51874.666177,0.000000,0.000000,0,0,22125.340061,17921.525450,6000.000000,6000.000000,1200.000000,10800.000000,28983.314405,54390.527512
2025-08-09,51709.392531,82473.296343,51709.392531,0.000000,0.000000,0,0,22116.680673,17914.511345,6000.000000,6000.000000,1200.000000,10800.000000,27150.522089,54269.748597
2025-08-10,51774.510213,82247.272128,51542.650832,99.408683,231.859381,7,6,22074.855243,17880.632747,6000.000000,6000.000000,1200.000000,10800.000000,6216.399516,54062.531015
2025-08-11,52114.157054,82188.423641,51499.360387,167.131867,614.796667,11,8,22098.230426,17899.566645,6000.000000,6000.000000,1200.000000,10800.000000,6592.939181,54069.944534
2025-08-12,52219.247987,82187.378564,51514.429243,186.976375,704.818744,16,7,22060.944870,17869.365345,6000.000000,6000.000000,1200.000000,10800.000000,4933.139028,54101.376719
2025-08-13,52943.658597,82158.714654,51489.992383,359.692217,1453.666214,15,9,22075.366116,17881.046554,6000.000000,6000.000000,1200.000000,10800.000000,5054.268148,54084.805845
2025-08-14,53218.485294,82119.424294,51438.481813,399.592267,1780.003480,20,9,22090.504547,17893.308683,6000.000000,6000.000000,1200.000000,10800.000000,5274.826632,54013.463001
2025-08-15,51269.931116,81785.855538,51269.931116,0.000000,0.000000,0,0,22038.687047,17851.336508,6000.000000,6000.000000,1200.000000,10800.000000,28225.361944,53883.815455
2025-08-16,51202.110663,81659.180722,51202.110663,0.000000,0.000000,0,0,22034.617305,17848.040017,6000.000000,6000.000000,1200.000000,10800.000000,28403.325779,53682.998611
2025-08-17,52475.554503,81323.103799,50955.314341,305.479167,1520.240162,18,9,22008.670664,17827.023237,6000.000000,6000.000000,1200.000000,10800.000000,7246.759534,53443.811317
2025-08-18,52703.038957,81351.277643,50994.885440,382.836917,1708.153516,17,9,22030.756898,17844.913087,6000.000000,6000.000000,1200.000000,10800.000000,5145.064610,53506.680068
2025-08-19,52420.544270,81345.526787,51008.627000,289.861633,1411.917270,13,8,22053.827895,17863.600595,6000.000000,6000.000000,1200.000000,10800.000000,6959.085537,53594.281270
2025-08-20,54930.224845,81162.140762,50932.752293,959.945300,3997.472552,33,9,22056.932831,17866.115593,6000.000000,6000.000000,1200.000000,10800.000000,2363.725978,53531.315600
2025-08-21,51892.908514,80877.404664,50732.295626,238.432233,1160.612888,11,7,22169.576502,17957.356967,6000.000000,6000.000000,1200.000000,10800.000000,5266.733585,53467.405873
2025-08-22,50529.705093,80538.636356,50529.705093,0.000000,0.000000,0,0,22105.726124,17905.638161,6000.000000,6000.000000,1200.000000,10800.000000,25323.810070,53284.356909
2025-08-23,50167.465855,79975.598517,50167.465855,0.000000,0.000000,0,0,21919.981512,17755.185025,6000.000000,6000.000000,1200.000000,10800.000000,23780.598964,52981.208002
2025-08-24,51871.348044,79387.205799,49809.481447,432.650727,2061.866597,24,8,21791.628069,17651.218736,6000.000000,6000.000000,1200.000000,10800.000000,5737.628718,52514.821505
2025-08-25,54461.916711,79430.838580,49861.015157,1197.361213,4600.901553,44,11,21841.742831,17691.811693,6000.000000,6000.000000,1200.000000,10800.000000,2535.708424,52612.272021
2025-08-26,51317.859650,79822.397016,50116.948174,268.983498,1200.911476,15,9,21965.507882,17792.061384,6000.000000,6000.000000,1200.000000,10800.000000,4383.825511,52835.722742
2025-08-27,52231.431220,79524.572783,49985.816701,506.630766,2245.614519,22,10,21753.667755,17620.470882,6000.000000,6000.000000,1200.000000,10800.000000,3219.102358,52672.497042
2025-08-28,57898.449095,78681.993953,49474.885772,2141.205052,8423.563324,37,14,21848.972319,17697.667578,6000.000000,6000.000000,1200.000000,10800.000000,2094.334558,52056.789604
2025-08-29,49283.055364,78341.390744,49283.055364,0.000000,0.000000,0,0,21822.553291,17676.268165,6000.000000,6000.000000,1200.000000,10800.000000,23200.772690,51727.864447
2025-08-30,48703.400193,77380.239137,48703.400193,0.000000,0.000000,0,0,21481.485286,17400.003081,6000.000000,6000.000000,1200.000000,10800.000000,27279.694052,51256.290370
2025-08-31,51922.090388,76250.842666,48075.335501,936.312035,3846.754888,35,12,21142.652632,17125.548632,6000.000000,6000.000000,1200.000000,10800.000000,2974.207008,50557.888535
2025-09-01,48824.814768,76589.744224,48303.385487,177.767217,521.429281,5,3,21228.520828,17195.101870,6000.000000,6000.000000,1200.000000,10800.000000,6146.351528,50724.567887
2025-09-02,48538.804548,76755.999076,48386.620626,42.607112,152.183923,5,3,21261.490890,17221.807621,6000.000000,6000.000000,1200.000000,10800.000000,4082.014549,50781.955681
2025-09-03,48410.762178,76674.147054,48300.144492,30.568450,110.617686,3,3,21322.073840,17270.879810,6000.000000,6000.000000,1200.000000,10800.000000,5525.011546,50722.810510
2025-09-04,48544.948988,76625.473916,48284.257110,62.249633,260.691878,4,4,21407.018914,17339.685320,6000.000000,6000.000000,1200.000000,10800.000000,6470.562562,50715.962701
2025-09-05,48118.168229,76381.793016,48118.168229,0.000000,0.000000,0,0,21397.739208,17332.168758,6000.000000,6000.000000,1200.000000,10800.000000,30293.877002,50721.156773
2025-09-06,47867.665201,75935.543331,47867.665201,0.000000,0.000000,0,0,21278.391091,17235.496783,6000.000000,6000.000000,1200.000000,10800.000000,29613.756093,50477.392337
2025-09-07,47960.851014,75779.034591,47740.225999,70.106900,220.625015,5,3,21268.397737,17227.402167,6000.000000,6000.000000,1200.000000,10800.000000,4070.098294,50336.296919
2025-09-08,49762.006943,75792.152640,47746.786435,474.828450,2015.220508,13,5,21289.455082,17244.458617,6000.000000,6000.000000,1200.000000,10800.000000,2697.736549,50415.692962
2025-09-09,47960.823742,75936.600187,47830.789290,31.400250,130.034452,3,2,21369.691872,17309.450417,6000.000000,6000.000000,1200.000000,10800.000000,6572.283500,50567.286970
2025-09-10,53774.435858,75597.154932,47669.512878,1426.724000,6104.922981,37,4,21322.058189,17270.867133,6000.000000,6000.000000,1200.000000,10800.000000,739.844233,50473.912711
2025-09-11,48228.702757,75954.502048,47809.446975,84.882117,419.255782,6,3,21622.737160,17514.417100,6000.000000,6000.000000,1200.000000,10800.000000,5859.493267,50610.295686
2025-09-12,47573.634996,75625.539576,47573.634996,0.000000,0.000000,0,0,21702.198580,17578.780850,6000.000000,6000.000000,1200.000000,10800.000000,26542.777828,50440.547092
2025-09-13,47393.109942,75310.617986,47393.109942,0.000000,0.000000,0,0,21686.320309,17565.919450,6000.000000,6000.000000,1200.000000,10800.000000,29936.366950,50037.336909
2025-09-14,49396.281458,74990.162108,47228.839497,563.216992,2167.441961,20,5,21608.594553,17502.961588,6000.000000,6000.000000,1200.000000,10800.000000,1964.005751,49694.634809
2025-09-15,50192.545221,75155.316709,47307.544408,698.639883,2885.000813,15,2,21691.303354,17569.955717,6000.000000,6000.000000,1200.000000,10800.000000,5022.183588,49836.481889
2025-09-16,48901.159770,75144.962802,47305.124926,484.169752,1596.034844,20,4,21682.544599,17562.861125,6000.000000,6000.000000,1200.000000,10800.000000,3445.659852,49887.034061
2025-09-17,50494.954047,75060.197195,47200.027493,714.656278,3294.926554,28,5,21746.522942,17614.683583,6000.000000,6000.000000,1200.000000,10800.000000,1914.388059,49799.697724
2025-09-18,48403.727190,75005.561250,47132.928640,281.064998,1270.798550,14,6,21746.522942,17614.683583,6000.000000,6000.000000,1200.000000,10800.000000,1862.621824,49728.440045
2025-09-19,46912.700206,74687.356886,46912.700206,0.000000,0.000000,0,0,21746.522942,17614.683583,6000.000000,6000.000000,1200.000000,10800.000000,23559.657600,49541.635607
2025-09-20,46443.745734,73897.923890,46443.745734,0.000000,0.000000,0,0,21706.143374,17581.976133,6000.000000,6000.000000,1200.000000,10800.000000,22538.947307,49119.860610
2025-09-21,48014.823500,73008.116864,45854.418329,652.898417,2160.405172,20,5,21693.914650,17572.070867,6000.000000,6000.000000,1200.000000,10800.000000,3648.054623,48683.692546
2025-09-22,48492.999666,73199.776466,45987.273355,600.237881,2505.726312,23,6,21693.914650,17572.070867,6000.000000,6000.000000,1200.000000,10800.000000,2690.526290,48794.462741
2025-09-23,51574.241732,73263.256039,46030.022607,1336.970850,5544.219125,34,6,21693.914650,17572.070867,6000.000000,6000.000000,1200.000000,10800.000000,1468.039825,48881.814456
2025-09-24,50609.951500,72626.434794,45591.533383,1211.110173,5018.418117,29,7,21771.277540,17634.734808,6000.000000,6000.000000,1200.000000,10800.000000,2657.073862,48656.483750
2025-09-25,47076.138062,69975.559836,43421.734920,896.307833,3654.403142,29,11,21656.753189,17541.970083,6000.000000,6000.000000,1200.000000,10800.000000,2844.656899,47764.504478
2025-09-26,43134.752679,69532.351975,43134.752679,0.000000,0.000000,0,0,21656.753189,17541.970083,6000.000000,6000.000000,1200.000000,10800.000000,21571.023583,47095.119117
2025-09-27,42687.797613,68834.727590,42687.797613,0.000000,0.000000,0,0,21603.075967,17498.491533,6000.000000,6000.000000,1200.000000,10800.000000,22340.686500,46058.644093
2025-09-28,51918.332633,67862.852026,42054.827665,2312.549754,9863.504968,61,12,21551.014239,17456.321533,6000.000000,6000.000000,1200.000000,10800.000000,308.348560,44642.988973
2025-09-29,48613.050803,68480.826076,42449.030913,1482.258343,6164.019890,52,14,21618.969588,17511.365367,6000.000000,6000.000000,1200.000000,10800.000000,880.866671,45032.344099
2025-09-30,56997.846923,68862.152869,42695.617696,3242.900357,14302.229227,70,11,21618.969588,17511.365367,6000.000000,6000.000000,1200.000000,10800.000000,570.022883,45244.548832
2025-10-01,43019.795841,68990.774890,42793.226995,64.193750,226.568846,4,4,21657.312315,17542.422975,6000.000000,6000.000000,1200.000000,10800.000000,7613.811991,44735.423957
2025-10-02,43333.260921,68949.303576,42787.385457,166.259818,545.875464,14,6,21659.848827,17544.477550,6000.000000,6000.000000,1200.000000,10800.000000,6155.386217,44720.538974
2025-10-03,42755.937338,68921.467218,42755.937338,0.000000,0.000000,0,0,21659.281563,17544.018066,6000.000000,6000.000000,1200.000000,10800.000000,27494.379128,44704.435162
2025-10-04,42677.954182,68834.107568,42677.954182,0.000000,0.000000,0,0,21641.725561,17529.797705,6000.000000,6000.000000,1200.000000,10800.000000,23790.479288,44613.832731
2025-10-05,43293.375446,68739.241301,42594.618046,206.438567,698.757400,15,6,21630.654314,17520.829995,6000.000000,6000.000000,1200.000000,10800.000000,4931.355355,44529.210780
2025-10-06,43652.404303,68776.108099,42619.740175,257.203820,1032.664128,19,7,21641.558273,17529.662201,6000.000000,6000.000000,1200.000000,10800.000000,3429.906450,44556.543358
2025-10-07,44307.155521,68750.762205,42597.749797,382.311826,1709.405723,25,6,21656.538934,17541.796537,6000.000000,6000.000000,1200.000000,10800.000000,3115.292004,44606.541569
2025-10-08,45480.488545,68827.477978,42671.379383,737.209271,2809.109162,25,6,21659.848827,17544.477550,6000.000000,6000.000000,1200.000000,10800.000000,4575.270789,44668.064230
2025-10-09,45086.008357,68674.704106,42588.404169,601.666054,2497.604188,21,7,21616.874527,17509.668367,6000.000000,6000.000000,1200.000000,10800.000000,4740.508089,44602.754499
2025-10-10,42633.970419,68731.980155,42633.970419,0.000000,0.000000,0,0,21613.842099,17507.212100,6000.000000,6000.000000,1200.000000,10800.000000,27582.687785,44654.420324
2025-10-11,42394.672766,68378.853454,42394.672766,0.000000,0.000000,0,0,21576.646132,17477.083367,6000.000000,6000.000000,1200.000000,10800.000000,23318.646222,44397.999365
2025-10-12,45089.912576,68293.802611,42332.728664,699.917825,2757.183912,29,11,21576.646132,17477.083367,6000.000000,6000.000000,1200.000000,10800.000000,2718.033672,44316.462026
2025-10-13,43952.142424,68470.445275,42457.065630,370.669300,1495.076794,22,7,21576.646132,17477.083367,6000.000000,6000.000000,1200.000000,10800.000000,3039.282032,44420.227172
2025-10-14,49250.263956,68544.566734,42519.072921,1521.418892,6731.191035,43,9,21576.646132,17477.083367,6000.000000,6000.000000,1200.000000,10800.000000,1961.308863,44516.836190
2025-10-15,49138.947852,68671.331951,42631.884526,1618.097261,6507.063327,54,14,21576.646132,17477.083367,6000.000000,6000.000000,1200.000000,10800.000000,1377.072488,44646.198222
2025-10-16,54433.889769,68997.011812,42799.068897,2739.667523,11634.820873,55,7,21608.541193,17502.918367,6000.000000,6000.000000,1200.000000,10800.000000,1531.048540,44803.826770
2025-10-17,42896.813314,69120.306173,42896.813314,0.000000,0.000000,0,0,21656.666490,17541.899857,6000.000000,6000.000000,1200.000000,10800.000000,22300.127757,45097.337127
2025-10-18,42652.855460,68775.619597,42652.855460,0.000000,0.000000,0,0,21652.203888,17538.285149,6000.000000,6000.000000,1200.000000,10800.000000,22790.201316,44946.995460
2025-10-19,55249.952807,68461.360012,42376.783733,3055.018541,12873.169074,56,12,21653.445340,17539.290725,6000.000000,6000.000000,1200.000000,10800.000000,1078.707554,44756.264108
2025-10-20,54897.146770,69072.502699,42803.071496,2703.311359,12094.075274,62,8,21767.914829,17632.011012,6000.000000,6000.000000,1200.000000,10800.000000,890.412362,45246.695712
2025-10-21,57914.514212,69724.851211,43226.002176,3796.264028,14688.512036,74,9,21785.970455,17646.636069,6000.000000,6000.000000,1200.000000,10800.000000,794.358617,45693.710860
2025-10-22,56418.507410,70245.962450,43510.637642,3067.848341,12907.869768,56,6,21879.403267,17722.316646,6000.000000,6000.000000,1200.000000,10800.000000,1619.402213,46045.032775
2025-10-23,49110.945493,70473.758344,43664.608529,1328.672875,5446.336964,40,15,21881.098116,17723.689474,6000.000000,6000.000000,1200.000000,10800.000000,1708.226778,46332.520547
2025-10-24,43481.326361,70406.548142,43481.326361,0.000000,0.000000,0,0,21891.846132,17732.395367,6000.000000,6000.000000,1200.000000,10800.000000,21586.681935,46230.444359
2025-10-25,42937.137412,69820.143003,42937.137412,0.000000,0.000000,0,0,21896.792616,17736.402019,6000.000000,6000.000000,1200.000000,10800.000000,20259.464887,45935.346033
2025-10-26,47289.488674,69615.327564,42749.494043,1229.071498,4539.994631,50,17,21900.007627,17739.006178,6000.000000,6000.000000,1200.000000,10800.000000,885.211912,45550.079328
2025-10-27,50620.294183,69956.832125,42975.061496,1875.478985,7645.232686,48,14,21981.496419,17805.012100,6000.000000,6000.000000,1200.000000,10800.000000,1323.697191,45734.823006
2025-10-28,52271.598122,70353.213201,43270.527660,2173.512325,9001.070462,57,13,22047.620844,17858.572883,6000.000000,6000.000000,1200.000000,10800.000000,833.844133,46048.220931
2025-10-29,60333.342022,70513.922894,43378.801304,4363.335836,16954.540718,84,11,22059.118663,17867.886117,6000.000000,6000.000000,1200.000000,10800.000000,258.092117,46054.506091
2025-10-30,48978.919141,71054.204232,43704.382370,1270.545048,5274.536771,50,20,22105.199379,17905.211497,6000.000000,6000.000000,1200.000000,10800.000000,1569.927968,46271.658832
2025-10-31,43791.658857,71160.856109,43791.658857,0.000000,0.000000,0,0,22185.719717,17970.432971,6000.000000,6000.000000,1200.000000,10800.000000,18686.203421,46023.051520
2025-11-01,43827.822092,71215.774059,43827.822092,0.000000,0.000000,0,0,22210.111169,17990.190047,6000.000000,6000.000000,1200.000000,10800.000000,19183.926647,45994.157934
2025-11-02,55639.755344,71205.351608,43828.454075,2904.211583,11811.301269,86,17,22215.885359,17994.867141,6000.000000,6000.000000,1200.000000,10800.000000,92.393150,45966.519422
2025-11-03,55407.245559,72103.566805,44423.425389,3289.504848,10983.820170,64,18,22544.160954,18260.770373,6000.000000,6000.000000,1200.000000,10800.000000,733.227748,46415.298321
2025-11-04,50663.256057,72777.134885,44834.716207,1505.078935,5828.539851,63,17,22692.586534,18380.995093,6000.000000,6000.000000,1200.000000,10800.000000,763.816817,46836.825806
2025-11-05,54305.132502,73196.520051,45147.011357,2459.262853,9158.121145,69,12,22874.732019,18528.532935,6000.000000,6000.000000,1200.000000,10800.000000,733.200154,47021.208596
2025-11-06,60952.969060,73723.576845,45486.321222,3818.045254,15466.647838,76,14,23028.106371,18652.766161,6000.000000,6000.000000,1200.000000,10800.000000,566.396494,47358.448089
2025-11-07,45832.666603,74255.251204,45832.666603,0.000000,0.000000,0,0,23042.660832,18664.555274,6000.000000,6000.000000,1200.000000,10800.000000,19307.284792,47905.230199
2025-11-08,45854.996582,74280.057767,45854.996582,0.000000,0.000000,0,0,23060.517272,18679.018990,6000.000000,6000.000000,1200.000000,10800.000000,19209.935585,47888.526137
2025-11-09,57009.093054,74323.812017,45877.626454,2835.984309,11131.466601,73,14,23067.378216,18684.576355,6000.000000,6000.000000,1200.000000,10800.000000,398.844001,47852.317672
2025-11-10,63720.117656,74919.874122,46291.747878,4545.337653,17428.369778,79,12,23143.940003,18746.591403,6000.000000,6000.000000,1200.000000,10800.000000,223.904674,48268.174529
2025-11-11,54949.176837,75565.977990,46724.649864,1937.224785,8224.526973,70,18,23222.726605,18810.408550,6000.000000,6000.000000,1200.000000,10800.000000,315.504479,48949.522710
2025-11-12,54360.094668,76131.488189,47141.413215,1533.934597,7218.681453,53,17,23262.481399,18842.609933,6000.000000,6000.000000,1200.000000,10800.000000,273.670017,49204.556772
2025-11-13,55989.840852,76611.171834,47516.490124,2316.573891,8473.350728,61,18,23368.081420,18928.145950,6000.000000,6000.000000,1200.000000,10800.000000,745.426939,49437.046539
2025-11-14,47817.350488,77039.364934,47817.350488,0.000000,0.000000,0,0,23420.204342,18970.365517,6000.000000,6000.000000,1200.000000,10800.000000,18506.888983,49753.170341
2025-11-15,47798.371080,77017.246460,47798.371080,0.000000,0.000000,0,0,23420.204342,18970.365517,6000.000000,6000.000000,1200.000000,10800.000000,17324.624567,49727.255258
2025-11-16,61548.672414,76998.107831,47781.575526,3398.671457,13767.096888,74,20,23420.204342,18970.365517,6000.000000,6000.000000,1200.000000,10800.000000,297.164950,49696.371463
2025-11-17,55270.921065,77603.065651,48257.561788,1703.262573,7013.359277,62,16,23406.395083,18959.180017,6000.000000,6000.000000,1200.000000,10800.000000,511.565067,50224.705839
2025-11-18,59688.371288,77982.027830,48549.973421,3126.516646,11138.397868,63,13,23379.172733,18937.129914,6000.000000,6000.000000,1200.000000,10800.000000,531.815023,50481.611333
2025-11-19,59269.887426,78491.085616,48913.074250,2473.656730,10356.813177,76,17,23359.935600,18921.547836,6000.000000,6000.000000,1200.000000,10800.000000,172.219483,50898.208455
2025-11-20,57699.150142,79007.704085,49307.922181,2164.027974,8391.227961,57,18,23295.210567,18869.120559,6000.000000,6000.000000,1200.000000,10800.000000,651.094250,51258.289495
2025-11-21,49609.890838,79433.947938,49609.890838,0.000000,0.000000,0,0,23303.726987,18876.018859,6000.000000,6000.000000,1200.000000,10800.000000,18857.544167,51550.605975
2025-11-22,49570.685884,79384.871667,49570.685884,0.000000,0.000000,0,0,23303.726987,18876.018859,6000.000000,6000.000000,1200.000000,10800.000000,17482.346179,51501.405083
2025-11-23,60795.534863,79369.054990,49562.058327,2699.683721,11233.476536,60,15,23303.726987,18876.018859,6000.000000,6000.000000,1200.000000,10800.000000,933.830800,51483.869208
2025-11-24,54601.849914,79731.057293,49851.936121,1189.992478,4749.913793,60,20,23303.726987,18876.018859,6000.000000,6000.000000,1200.000000,10800.000000,930.622837,51924.049830
2025-11-25,58271.530216,80104.368181,50130.978942,2135.865415,8140.551274,68,12,23360.257117,18921.808265,6000.000000,6000.000000,1200.000000,10800.000000,469.899144,52137.800051
2025-11-26,60344.564097,80508.505853,50425.791111,2619.256676,9918.772987,68,13,23347.914292,18911.810576,6000.000000,6000.000000,1200.000000,10800.000000,311.054817,52431.865247
2025-11-27,57288.540995,81062.767927,50840.964720,1625.115693,6447.576275,59,18,23364.856535,18925.533793,6000.000000,6000.000000,1200.000000,10800.000000,775.693678,52755.137014
2025-11-28,51155.987205,81511.207482,51155.987205,0.000000,0.000000,0,0,23433.998699,18981.538946,6000.000000,6000.000000,1200.000000,10800.000000,17523.675197,53000.606882
2025-11-29,51125.477426,81478.588681,51125.477426,0.000000,0.000000,0,0,23429.594140,18977.971254,6000.000000,6000.000000,1200.000000,10800.000000,15739.054985,52976.181794
2025-11-30,67912.524785,81483.120691,51116.829304,4469.495825,16795.695481,79,16,23435.897527,18983.076997,6000.000000,6000.000000,1200.000000,10800.000000,151.220950,52949.211028
2025-12-01,86453.557049,82209.264035,51636.416529,9078.429341,34817.140520,110,12,23516.496433,19048.362110,6000.000000,6000.000000,1200.000000,10800.000000,124.043333,53593.893197
2025-12-02,92598.469689,82993.530001,52183.562357,10536.810203,40414.907333,124,8,23649.531687,19156.120667,6000.000000,6000.000000,1200.000000,10800.000000,168.551717,55103.518887
2025-12-03,83715.881209,83955.262820,52831.289169,8503.766517,30884.592040,111,9,23962.296770,19409.460383,6000.000000,6000.000000,1200.000000,10800.000000,244.688150,56764.260021
2025-12-04,80538.462658,85224.428919,53682.089797,7014.044433,26856.372861,114,9,24502.901152,19847.349933,6000.000000,6000.000000,1200.000000,10800.000000,110.785783,58005.721370
2025-12-05,54722.713971,86710.932626,54722.713971,0.000000,0.000000,0,0,24745.207593,20043.618150,6000.000000,6000.000000,1200.000000,10800.000000,14216.864717,59051.108385
2025-12-06,54707.359624,86685.938676,54707.359624,0.000000,0.000000,0,0,24745.207593,20043.618150,6000.000000,6000.000000,1200.000000,10800.000000,13862.637033,59017.083330
2025-12-07,77677.351136,86612.134276,54668.375824,6175.248633,23008.975312,118,12,24745.207593,20043.618150,6000.000000,6000.000000,1200.000000,10800.000000,144.602350,58969.096389
2025-12-08,71318.211493,89331.584768,56616.956404,4110.670550,14701.255089,96,14,24833.333333,20115.000000,6000.000000,6000.000000,1200.000000,10800.000000,188.862667,59901.006299
2025-12-09,69172.601028,90621.898318,57571.099372,2688.410152,11601.501655,83,22,24833.333333,20115.000000,6000.000000,6000.000000,1200.000000,10800.000000,388.259508,60602.328800
2025-12-10,69021.661124,91463.927762,58207.828922,3111.474801,10813.832202,79,18,24885.241708,20157.045783,6000.000000,6000.000000,1200.000000,10800.000000,577.679385,61061.379813
2025-12-11,62755.632984,92124.839826,58627.555282,1217.825233,4128.077702,57,24,24936.305494,20198.407450,6000.000000,6000.000000,1200.000000,10800.000000,606.867367,61517.883707
